GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC02_EST_VC13,HC03_EST_VC13,HC04_EST_VC13,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC04_EST_VC15
0500000US35039,35039,"Rio Arriba County, New Mexico",38635,46257,57420,20233,50136,59301,69730,30273
0500000US35041,35041,"Roosevelt County, New Mexico",36567,42605,57560,21074,46599,53439,N,31505
0500000US35043,35043,"Sandoval County, New Mexico",57092,64923,78446,35860,73442,82943,95946,46429
0500000US35045,35045,"San Juan County, New Mexico",48824,58183,73352,27789,64655,71416,85289,41103
0500000US35047,35047,"San Miguel County, New Mexico",28292,40901,53461,17017,42659,52334,N,29533
0500000US35049,35049,"Santa Fe County, New Mexico",52958,63672,77311,38119,75123,87494,103204,54953
0500000US35051,35051,"Sierra County, New Mexico",28855,42949,44624,16639,37854,49953,N,23025
0500000US35053,35053,"Socorro County, New Mexico",33570,40625,53693,22509,51859,62135,N,34292
0500000US35055,35055,"Taos County, New Mexico",35823,44681,52300,20451,49812,57876,N,36578
0500000US35057,35057,"Torrance County, New Mexico",34720,45711,51373,17193,48826,58496,N,25301
0500000US35059,35059,"Union County, New Mexico",36176,49076,57500,21230,51183,65893,N,27269
0500000US35061,35061,"Valencia County, New Mexico",42012,50263,60834,24496,53660,60165,69859,34942
0500000US36001,36001,"Albany County, New York",59940,82749,100856,38851,78285,99546,117459,48923
0500000US36003,36003,"Allegany County, New York",42726,52272,59633,24484,53827,63694,71906,32640
0500000US36005,36005,"Bronx County, New York",34284,38399,60420,22204,49661,54690,78027,35439
0500000US36007,36007,"Broome County, New York",46368,61128,72216,27304,60688,73899,85629,38347
0500000US36009,36009,"Cattaraugus County, New York",43503,54273,63605,25495,55277,64786,73505,35875
0500000US36011,36011,"Cayuga County, New York",51792,63104,74823,28355,62824,75182,85699,36955
0500000US36013,36013,"Chautauqua County, New York",42720,52773,63972,25162,53971,64196,74675,34365
0500000US36015,36015,"Chemung County, New York",49685,62497,76355,27257,64707,78173,92570,39783
0500000US36017,36017,"Chenango County, New York",44427,54848,62727,26532,55265,64089,71567,35300
0500000US36019,36019,"Clinton County, New York",50985,65553,76517,29056,64485,76741,88655,39041
0500000US36021,36021,"Columbia County, New York",58625,72333,83021,37603,78941,88623,99893,57462
0500000US36023,36023,"Cortland County, New York",48404,62931,75398,29487,61284,74816,85676,37736
0500000US36025,36025,"Delaware County, New York",44183,57168,65955,24397,56099,67150,75054,35818
0500000US36027,36027,"Dutchess County, New York",72471,89352,100819,40525,90923,106828,119857,54677
0500000US36029,36029,"Erie County, New York",51050,66407,83575,30276,67277,82754,99352,41260
0500000US36031,36031,"Essex County, New York",50322,64204,71209,29711,64341,75872,83744,41527
0500000US36033,36033,"Franklin County, New York",47110,55805,67416,26041,58932,66822,77300,39952
0500000US36035,36035,"Fulton County, New York",45722,55586,67041,28497,58147,67372,79081,37372
0500000US36037,36037,"Genesee County, New York",50573,64573,71674,30403,63416,73402,80843,40411
0500000US36039,36039,"Greene County, New York",49864,61875,71434,31026,65390,77266,N,41184
0500000US36041,36041,"Hamilton County, New York",52939,61838,65000,31792,63710,73280,N,43197
0500000US36043,36043,"Herkimer County, New York",45649,57090,67321,25347,56640,67170,77688,33689
0500000US36045,36045,"Jefferson County, New York",48613,57485,64177,29954,60174,68511,77292,40395
0500000US36047,36047,"Kings County, New York",46958,52478,67368,34871,69599,77048,95375,53227
0500000US36049,36049,"Lewis County, New York",46990,55995,64349,25087,59166,68065,74919,34871
0500000US36051,36051,"Livingston County, New York",52200,66375,77143,31102,62604,73661,83798,38122
0500000US36053,36053,"Madison County, New York",53584,65474,75534,31717,67771,79679,89380,40639
0500000US36055,36055,"Monroe County, New York",52501,68582,85606,32568,70767,86275,104761,44229
0500000US36057,36057,"Montgomery County, New York",44167,56351,67361,25413,58106,67621,78334,38510
0500000US36059,36059,"Nassau County, New York",98401,114235,129343,46192,128206,144948,161976,66303
0500000US36061,36061,"New York County, New York",71656,86912,142497,63307,132838,176166,238677,100877
0500000US36063,36063,"Niagara County, New York",49091,64766,75897,27109,63175,77258,90096,36958
0500000US36065,36065,"Oneida County, New York",48931,63114,74796,29230,63439,75781,88695,40994
0500000US36067,36067,"Onondaga County, New York",54498,71122,87660,31792,71456,87944,105307,42722
0500000US36069,36069,"Ontario County, New York",57318,70777,83851,33353,73918,88074,101147,44209
0500000US36071,36071,"Orange County, New York",70794,84853,97779,37488,88441,100782,113473,51938
0500000US36073,36073,"Orleans County, New York",48015,57574,67247,26886,57666,66608,N,34868
0500000US36075,36075,"Oswego County, New York",47646,59470,72023,27600,60820,70974,83030,36989
0500000US36077,36077,"Otsego County, New York",47884,60297,68641,27123,61290,73661,N,37571
0500000US36079,36079,"Putnam County, New York",96262,110108,120063,39330,116931,131231,N,63286
0500000US36081,36081,"Queens County, New York",57210,64395,74698,39357,74140,81673,91951,53180
0500000US36083,36083,"Rensselaer County, New York",60140,75398,90208,37840,74105,88441,102577,48293
0500000US36085,36085,"Richmond County, New York",74043,86619,101618,36761,90681,102797,117068,51401
0500000US36087,36087,"Rockland County, New York",85808,99920,110412,45075,109174,122682,133495,61201
0500000US36089,36089,"St. Lawrence County, New York",44454,54821,65115,26999,58928,69125,79099,37560
0500000US36091,36091,"Saratoga County, New York",70581,87721,100095,41889,87334,103969,115029,53791
0500000US36093,36093,"Schenectady County, New York",57025,74426,88126,34176,71184,87286,101007,43739
0500000US36095,36095,"Schoharie County, New York",51873,66272,74634,28672,64152,77070,N,37569
0500000US36097,36097,"Schuyler County, New York",49225,60035,67355,31143,58511,66848,N,39024
0500000US36099,36099,"Seneca County, New York",48932,62500,72400,26642,60595,73677,82110,37089
0500000US36101,36101,"Steuben County, New York",47733,58059,67790,28333,61179,72688,83420,38803
0500000US36103,36103,"Suffolk County, New York",88323,102125,114760,45411,109783,123035,137233,62845
0500000US36105,36105,"Sullivan County, New York",49388,60805,72729,30728,63971,73953,87146,43699
0500000US36107,36107,"Tioga County, New York",56167,68203,76466,25688,71107,83771,N,36916
0500000US36109,36109,"Tompkins County, New York",52836,74733,88394,30861,72701,96198,N,42764
0500000US36111,36111,"Ulster County, New York",58592,74422,88935,32565,77548,92334,105166,49533
0500000US36113,36113,"Warren County, New York",56601,68017,80228,32836,71229,83644,N,45886
0500000US36115,36115,"Washington County, New York",51494,61302,70186,27114,61153,69936,80208,36745
0500000US36117,36117,"Wayne County, New York",51597,63454,73574,29236,63553,74342,84566,36981
0500000US36119,36119,"Westchester County, New York",83422,106819,131069,44799,133325,160464,189920,66656
0500000US36121,36121,"Wyoming County, New York",53012,64614,72966,27401,61921,73329,80367,35407
0500000US36123,36123,"Yates County, New York",50061,61628,68789,29935,66161,76990,N,38263
0500000US37001,37001,"Alamance County, North Carolina",42592,53331,66853,23706,57401,68488,79985,32582
0500000US37003,37003,"Alexander County, North Carolina",41676,52128,57790,21079,51367,61254,N,29297
0500000US37005,37005,"Alleghany County, North Carolina",35319,41420,46358,17202,44851,53370,N,23958
0500000US37007,37007,"Anson County, North Carolina",33388,39250,54416,20654,44676,51621,N,27575
0500000US37009,37009,"Ashe County, North Carolina",36244,45716,51993,18089,48831,57766,N,25621
0500000US37011,37011,"Avery County, North Carolina",38138,45883,50901,20801,54824,64559,N,33204
0500000US37013,37013,"Beaufort County, North Carolina",40671,50831,60081,20557,51834,62029,N,31620
0500000US37015,37015,"Bertie County, North Carolina",29388,38566,53595,15987,41901,52030,N,22728
0500000US37017,37017,"Bladen County, North Carolina",29532,42572,55288,16695,44665,53800,N,25419
0500000US37019,37019,"Brunswick County, North Carolina",46955,55624,65248,26772,62156,71359,N,38659
0500000US37021,37021,"Buncombe County, North Carolina",45642,58127,68323,29469,62346,75621,86911,41166
0500000US37023,37023,"Burke County, North Carolina",37735,49596,59980,21399,50451,59851,70234,29348
0500000US37025,37025,"Cabarrus County, North Carolina",53935,65267,77689,32446,69595,79430,90494,41335
0500000US37027,37027,"Caldwell County, North Carolina",34853,47028,53530,18181,47498,57476,65591,26399
0500000US37029,37029,"Camden County, North Carolina",62194,71070,78312,45307,71831,77677,N,48453
0500000US37031,37031,"Carteret County, North Carolina",47179,58791,70126,30579,63111,75206,87719,38833
0500000US37033,37033,"Caswell County, North Carolina",38318,48678,56897,16649,47938,56086,N,27181
0500000US37035,37035,"Catawba County, North Carolina",45397,54861,64818,26964,60064,69368,80723,36330
0500000US37037,37037,"Chatham County, North Carolina",57140,68910,79465,31615,78606,91605,104150,47606
0500000US37039,37039,"Cherokee County, North Carolina",34507,43347,48931,19873,44116,51462,N,27162
0500000US37041,37041,"Chowan County, North Carolina",37154,44645,66927,18750,52093,60783,N,28990
0500000US37043,37043,"Clay County, North Carolina",36089,43841,46239,21295,51289,54040,N,44318
0500000US37045,37045,"Cleveland County, North Carolina",39197,49550,59374,20505,51305,61097,71692,29752
0500000US37047,37047,"Columbus County, North Carolina",34597,44940,56725,17891,47926,56813,69095,29471
0500000US37049,37049,"Craven County, North Carolina",47295,55293,64731,28336,60587,68844,N,39670
0500000US37051,37051,"Cumberland County, North Carolina",44778,52106,66982,31199,58139,65716,80363,40586
0500000US37053,37053,"Currituck County, North Carolina",58676,70882,77887,35620,70427,78493,N,43220
0500000US37055,37055,"Dare County, North Carolina",55520,63629,74201,39678,71875,82252,N,47866
0500000US37057,37057,"Davidson County, North Carolina",42866,53410,62361,26289,55796,65084,74272,32692
0500000US37059,37059,"Davie County, North Carolina",49591,59406,66499,23651,66937,79647,N,33601
0500000US37061,37061,"Duplin County, North Carolina",34787,43000,53971,19240,46666,53931,64391,28647
0500000US37063,37063,"Durham County, North Carolina",52038,67131,89038,35674,72793,87456,109272,49312
0500000US37065,37065,"Edgecombe County, North Carolina",33892,41748,59859,21851,44998,51649,67703,28977
0500000US37067,37067,"Forsyth County, North Carolina",46003,60319,76153,29397,65866,80003,97407,40188
0500000US37069,37069,"Franklin County, North Carolina",42763,51267,63350,25668,55729,64058,N,33005
0500000US37071,37071,"Gaston County, North Carolina",42158,51726,65165,24081,57034,67012,80229,34239
0500000US37073,37073,"Gates County, North Carolina",49894,54985,65949,30787,56790,63852,N,34042
0500000US37075,37075,"Graham County, North Carolina",37161,43083,50884,24167,49271,55465,N,32361
0500000US37077,37077,"Granville County, North Carolina",49655,55253,72603,31550,60774,68960,N,39014
0500000US37079,37079,"Greene County, North Carolina",39498,49877,62529,20155,49952,59985,N,26131
0500000US37081,37081,"Guilford County, North Carolina",45050,58310,75704,29337,64739,78598,97287,39344
0500000US37083,37083,"Halifax County, North Carolina",32834,41823,59942,16695,45572,55352,73036,24695
0500000US37085,37085,"Harnett County, North Carolina",44417,53089,64458,25800,56723,63968,74470,35594
0500000US37087,37087,"Haywood County, North Carolina",41795,51669,61082,25962,55256,65060,74436,33323
0500000US37089,37089,"Henderson County, North Carolina",46257,57566,63820,27171,59491,70835,77540,36424
0500000US37091,37091,"Hertford County, North Carolina",32201,40746,56237,16305,45365,53794,N,26557
0500000US37093,37093,"Hoke County, North Carolina",43754,53102,64871,24833,54760,59021,N,39018
0500000US37095,37095,"Hyde County, North Carolina",44425,48301,61122,40054,51654,53855,N,41322
0500000US37097,37097,"Iredell County, North Carolina",51889,61197,71772,28605,71309,81824,94546,39906
0500000US37099,37099,"Jackson County, North Carolina",36705,49661,57127,21741,50035,62555,N,29479
0500000US37101,37101,"Johnston County, North Carolina",49799,59852,72296,27934,62209,69696,80663,35942
0500000US37103,37103,"Jones County, North Carolina",37288,47734,60256,21656,48813,57629,N,28113
0500000US37105,37105,"Lee County, North Carolina",46309,56370,67789,27135,56952,64982,N,36519
0500000US37107,37107,"Lenoir County, North Carolina",35687,45131,58710,20454,46886,55396,69021,28039
0500000US37109,37109,"Lincoln County, North Carolina",48664,59516,70742,28096,65563,74814,86133,36715
0500000US37111,37111,"McDowell County, North Carolina",36271,45000,52677,18636,46142,54349,N,26680
0500000US37113,37113,"Macon County, North Carolina",38491,47043,53829,20935,53124,61065,N,36573
0500000US37115,37115,"Madison County, North Carolina",38251,50301,56483,17803,50256,60397,N,26714
0500000US37117,37117,"Martin County, North Carolina",36132,48828,59147,21115,46670,54667,N,29663
0500000US37119,37119,"Mecklenburg County, North Carolina",56472,69166,88874,39935,82890,98750,122387,54241
0500000US37121,37121,"Mitchell County, North Carolina",37487,47687,53627,18545,50758,56357,N,36648
0500000US37123,37123,"Montgomery County, North Carolina",32715,46909,54589,18051,48685,59231,N,26634
0500000US37125,37125,"Moore County, North Carolina",50393,62914,73415,28109,70008,83269,95074,41711
0500000US37127,37127,"Nash County, North Carolina",43341,54314,68169,23145,57359,69039,83910,33214
0500000US37129,37129,"New Hanover County, North Carolina",49582,67149,84153,31658,69727,88167,105076,42162
0500000US37131,37131,"Northampton County, North Carolina",31468,38391,61265,19730,43512,48975,64335,30394
0500000US37133,37133,"Onslow County, North Carolina",46141,50764,57370,32750,56091,61849,69121,38669
0500000US37135,37135,"Orange County, North Carolina",57261,85866,104643,32283,92658,121724,141481,45677
0500000US37137,37137,"Pamlico County, North Carolina",44762,57513,66758,24421,60714,71852,N,30747
0500000US37139,37139,"Pasquotank County, North Carolina",45664,53942,70448,24601,59539,67148,N,38504
0500000US37141,37141,"Pender County, North Carolina",44526,55345,67638,23911,60499,71899,N,33635
0500000US37143,37143,"Perquimans County, North Carolina",45391,51996,60485,25305,57106,65499,N,32498
0500000US37145,37145,"Person County, North Carolina",43381,50718,62577,23876,52916,61404,N,31389
0500000US37147,37147,"Pitt County, North Carolina",42011,56537,75616,24157,58633,74585,94554,33336
0500000US37149,37149,"Polk County, North Carolina",47534,56690,62969,26601,60197,70744,N,36962
0500000US37151,37151,"Randolph County, North Carolina",41782,50930,60908,24783,53195,60603,69184,33054
0500000US37153,37153,"Richmond County, North Carolina",34060,41752,53416,18759,44445,52291,N,29012
0500000US37155,37155,"Robeson County, North Carolina",30581,36042,51132,16791,42918,48384,61942,26394
0500000US37157,37157,"Rockingham County, North Carolina",38946,48003,59053,21627,50595,59403,69943,29558
0500000US37159,37159,"Rowan County, North Carolina",41925,50283,60928,23518,54197,62471,72872,33611
0500000US37161,37161,"Rutherford County, North Carolina",36863,42951,50977,18383,47831,54607,63178,29524
0500000US37163,37163,"Sampson County, North Carolina",35731,42907,57203,20672,50438,59295,73738,29592
0500000US37165,37165,"Scotland County, North Carolina",30834,36940,50164,20767,41185,46500,59307,29182
0500000US37167,37167,"Stanly County, North Carolina",42010,53843,64869,20598,52497,62710,71131,27573
0500000US37169,37169,"Stokes County, North Carolina",41944,50146,60072,20012,52118,60567,N,27895
0500000US37171,37171,"Surry County, North Carolina",35894,44673,55446,20760,49460,57571,66663,29877
0500000US37173,37173,"Swain County, North Carolina",34632,45183,55556,21071,46954,54443,N,27635
0500000US37175,37175,"Transylvania County, North Carolina",43959,52214,59431,28664,57095,67677,N,33914
0500000US37177,37177,"Tyrrell County, North Carolina",34056,38690,41423,19554,44044,49412,N,28229
0500000US37179,37179,"Union County, North Carolina",65893,73755,84727,33193,85553,94655,107132,44614
0500000US37181,37181,"Vance County, North Carolina",34075,43836,65716,18248,47841,56342,N,26288
0500000US37183,37183,"Wake County, North Carolina",66579,84135,100760,42145,88385,104425,121364,54317
